"Step"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MIN"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX"
"819","-0.7926239967346191","-0.7926239967346191","-0.7926239967346191","-0.9059399962425232","-0.9059399962425232","-0.9059399962425232","-0.9174039959907532","-0.9174039959907532","-0.9174039959907532","-0.6827880144119263","-0.6827880144119263","-0.6827880144119263","-0.7133700251579285","-0.7133700251579285","-0.7133700251579285","-0.4943560063838959","-0.4943560063838959","-0.4943560063838959","-0.09882798045873642","-0.09882798045873642","-0.09882798045873642","-0.7093200087547302","-0.7093200087547302","-0.7093200087547302","0.6359559893608093","0.6359559893608093","0.6359559893608093","2.671355962753296","2.671355962753296","2.671355962753296","3.5015602111816406","3.5015602111816406","3.5015602111816406"
"820","-0.792631983757019","-0.792631983757019","-0.792631983757019","-0.903003990650177","-0.903003990650177","-0.903003990650177","-0.8898220062255859","-0.8898220062255859","-0.8898220062255859","-0.7418779730796814","-0.7418779730796814","-0.7418779730796814","-0.7127500176429749","-0.7127500176429749","-0.7127500176429749","-0.4931600093841553","-0.4931600093841553","-0.4931600093841553","-0.054325979202985764","-0.054325979202985764","-0.054325979202985764","-0.7218919992446899","-0.7218919992446899","-0.7218919992446899","0.49994000792503357","0.49994000792503357","0.49994000792503357","2.5968620777130127","2.5968620777130127","2.5968620777130127","3.5015602111816406","3.5015602111816406","3.5015602111816406"
"821","-0.8298680186271667","-0.8298680186271667","-0.8298680186271667","-0.903007984161377","-0.903007984161377","-0.903007984161377","-0.8672879934310913","-0.8672879934310913","-0.8672879934310913","-0.7556679844856262","-0.7556679844856262","-0.7556679844856262","-0.7127540111541748","-0.7127540111541748","-0.7127540111541748","-0.4639059901237488","-0.4639059901237488","-0.4639059901237488","-0.08206597715616226","-0.08206597715616226","-0.08206597715616226","-0.6760420203208923","-0.6760420203208923","-0.6760420203208923","0.4624820053577423","0.4624820053577423","0.4624820053577423","2.1962239742279053","2.1962239742279053","2.1962239742279053","3.8492660522460938","3.8492660522460938","3.8492660522460938"
"822","-0.8494179844856262","-0.8494179844856262","-0.8494179844856262","-0.9029920101165771","-0.9029920101165771","-0.9029920101165771","-0.8626760244369507","-0.8626760244369507","-0.8626760244369507","-0.7556679844856262","-0.7556679844856262","-0.7556679844856262","-0.7304800152778625","-0.7304800152778625","-0.7304800152778625","-0.49361398816108704","-0.49361398816108704","-0.49361398816108704","-0.09477797895669937","-0.09477797895669937","-0.09477797895669937","-0.6569640040397644","-0.6569640040397644","-0.6569640040397644","0.47148799896240234","0.47148799896240234","0.47148799896240234","2.141944169998169","2.141944169998169","2.141944169998169","3.733448028564453","3.733448028564453","3.733448028564453"
"823","-0.8494219779968262","-0.8494219779968262","-0.8494219779968262","-0.9029920101165771","-0.9029920101165771","-0.9029920101165771","-0.862671971321106","-0.862671971321106","-0.862671971321106","-0.7427719831466675","-0.7427719831466675","-0.7427719831466675","-0.74509197473526","-0.74509197473526","-0.74509197473526","-0.5320540070533752","-0.5320540070533752","-0.5320540070533752","-0.08629798144102097","-0.08629798144102097","-0.08629798144102097","-0.6741679906845093","-0.6741679906845093","-0.6741679906845093","0.5043460130691528","0.5043460130691528","0.5043460130691528","2.192173957824707","2.192173957824707","2.192173957824707","3.7591121196746826","3.7591121196746826","3.7591121196746826"
"824","-0.8473799824714661","-0.8473799824714661","-0.8473799824714661","-0.9029960036277771","-0.9029960036277771","-0.9029960036277771","-0.8626800179481506","-0.8626800179481506","-0.8626800179481506","-0.7383559942245483","-0.7383559942245483","-0.7383559942245483","-0.7232360243797302","-0.7232360243797302","-0.7232360243797302","-0.5779640078544617","-0.5779640078544617","-0.5779640078544617","-0.0665159821510315","-0.0665159821510315","-0.0665159821510315","-0.6599360108375549","-0.6599360108375549","-0.6599360108375549","0.5041220188140869","0.5041220188140869","0.5041220188140869","2.192173957824707","2.192173957824707","2.192173957824707","3.7591121196746826","3.7591121196746826","3.7591121196746826"
"825","-0.8763779997825623","-0.8763779997825623","-0.8763779997825623","-0.9124619960784912","-0.9124619960784912","-0.9124619960784912","-0.8995599746704102","-0.8995599746704102","-0.8995599746704102","-0.7383559942245483","-0.7383559942245483","-0.7383559942245483","-0.6949599981307983","-0.6949599981307983","-0.6949599981307983","-0.6275839805603027","-0.6275839805603027","-0.6275839805603027","-0.04881398007273674","-0.04881398007273674","-0.04881398007273674","-0.659932017326355","-0.659932017326355","-0.659932017326355","0.5107300281524658","0.5107300281524658","0.5107300281524658","2.582184076309204","2.582184076309204","2.582184076309204","4.139977931976318","4.139977931976318","4.139977931976318"
"826","-0.8763779997825623","-0.8763779997825623","-0.8763779997825623","-0.9317439794540405","-0.9317439794540405","-0.9317439794540405","-0.8977439999580383","-0.8977439999580383","-0.8977439999580383","-0.7612699866294861","-0.7612699866294861","-0.7612699866294861","-0.7018679976463318","-0.7018679976463318","-0.7018679976463318","-0.6064280271530151","-0.6064280271530151","-0.6064280271530151","0.00799201987683773","0.00799201987683773","0.00799201987683773","-0.6893439888954163","-0.6893439888954163","-0.6893439888954163","0.5779299736022949","0.5779299736022949","0.5779299736022949","2.5922000408172607","2.5922000408172607","2.5922000408172607","3.7316861152648926","3.7316861152648926","3.7316861152648926"
"827","-0.9358119964599609","-0.9358119964599609","-0.9358119964599609","-0.9275079965591431","-0.9275079965591431","-0.9275079965591431","-0.9575819969177246","-0.9575819969177246","-0.9575819969177246","-0.7456160187721252","-0.7456160187721252","-0.7456160187721252","-0.7055040001869202","-0.7055040001869202","-0.7055040001869202","-0.6335639953613281","-0.6335639953613281","-0.6335639953613281","0.06995201855897903","0.06995201855897903","0.06995201855897903","-0.7163220047950745","-0.7163220047950745","-0.7163220047950745","0.5200380086898804","0.5200380086898804","0.5200380086898804","2.203684091567993","2.203684091567993","2.203684091567993","3.7827281951904297","3.7827281951904297","3.7827281951904297"
"828","-0.9358199834823608","-0.9358199834823608","-0.9358199834823608","-0.9275079965591431","-0.9275079965591431","-0.9275079965591431","-0.9809160232543945","-0.9809160232543945","-0.9809160232543945","-0.7456160187721252","-0.7456160187721252","-0.7456160187721252","-0.6965039968490601","-0.6965039968490601","-0.6965039968490601","-0.6533820033073425","-0.6533820033073425","-0.6533820033073425","0.08848602324724197","0.08848602324724197","0.08848602324724197","-0.7131019830703735","-0.7131019830703735","-0.7131019830703735","0.4646419882774353","0.4646419882774353","0.4646419882774353","2.1618659496307373","2.1618659496307373","2.1618659496307373","3.7827281951904297","3.7827281951904297","3.7827281951904297"
"829","-0.9358239769935608","-0.9358239769935608","-0.9358239769935608","-0.927511990070343","-0.927511990070343","-0.927511990070343","-0.9809240102767944","-0.9809240102767944","-0.9809240102767944","-0.7816740274429321","-0.7816740274429321","-0.7816740274429321","-0.6964880228042603","-0.6964880228042603","-0.6964880228042603","-0.7725099921226501","-0.7725099921226501","-0.7725099921226501","0.42660802602767944","0.42660802602767944","0.42660802602767944","-0.7131019830703735","-0.7131019830703735","-0.7131019830703735","0.43091198801994324","0.43091198801994324","0.43091198801994324","2.1444480419158936","2.1444480419158936","2.1444480419158936","4.236567974090576","4.236567974090576","4.236567974090576"
"830","-0.8974840044975281","-0.8974840044975281","-0.8974840044975281","-0.955299973487854","-0.955299973487854","-0.955299973487854","-0.9789720177650452","-0.9789720177650452","-0.9789720177650452","-0.7816740274429321","-0.7816740274429321","-0.7816740274429321","-0.7275000214576721","-0.7275000214576721","-0.7275000214576721","-0.77251797914505","-0.77251797914505","-0.77251797914505","0.46148204803466797","0.46148204803466797","0.46148204803466797","-0.7424700260162354","-0.7424700260162354","-0.7424700260162354","0.47422999143600464","0.47422999143600464","0.47422999143600464","2.1444480419158936","2.1444480419158936","2.1444480419158936","3.7428982257843018","3.7428982257843018","3.7428982257843018"
"831","-0.8974859714508057","-0.8974859714508057","-0.8974859714508057","-0.9547659754753113","-0.9547659754753113","-0.9547659754753113","-0.9883300065994263","-0.9883300065994263","-0.9883300065994263","-0.7688760161399841","-0.7688760161399841","-0.7688760161399841","-0.7275000214576721","-0.7275000214576721","-0.7275000214576721","-0.7628139853477478","-0.7628139853477478","-0.7628139853477478","0.4905700385570526","0.4905700385570526","0.4905700385570526","-0.7538139820098877","-0.7538139820098877","-0.7538139820098877","0.44554999470710754","0.44554999470710754","0.44554999470710754","2.5014359951019287","2.5014359951019287","2.5014359951019287","3.7585701942443848","3.7585701942443848","3.7585701942443848"
"832","-0.9399020075798035","-0.9399020075798035","-0.9399020075798035","-0.9633280038833618","-0.9633280038833618","-0.9633280038833618","-0.9821799993515015","-0.9821799993515015","-0.9821799993515015","-0.7688760161399841","-0.7688760161399841","-0.7688760161399841","-0.6839320063591003","-0.6839320063591003","-0.6839320063591003","-0.7368260025978088","-0.7368260025978088","-0.7368260025978088","0.4999820291996002","0.4999820291996002","0.4999820291996002","-0.7735480070114136","-0.7735480070114136","-0.7735480070114136","0.4664919972419739","0.4664919972419739","0.4664919972419739","2.4073240756988525","2.4073240756988525","2.4073240756988525","3.7585701942443848","3.7585701942443848","3.7585701942443848"
"833","-0.9202240109443665","-0.9202240109443665","-0.9202240109443665","-0.965906023979187","-0.965906023979187","-0.965906023979187","-0.9821720123291016","-0.9821720123291016","-0.9821720123291016","-0.7688720226287842","-0.7688720226287842","-0.7688720226287842","-0.7034339904785156","-0.7034339904785156","-0.7034339904785156","-0.7368299961090088","-0.7368299961090088","-0.7368299961090088","0.5387580394744873","0.5387580394744873","0.5387580394744873","-0.7735400199890137","-0.7735400199890137","-0.7735400199890137","0.4693619906902313","0.4693619906902313","0.4693619906902313","2.47281813621521","2.47281813621521","2.47281813621521","4.166079998016357","4.166079998016357","4.166079998016357"
"834","-0.9202160239219666","-0.9202160239219666","-0.9202160239219666","-0.965906023979187","-0.965906023979187","-0.965906023979187","-0.9821720123291016","-0.9821720123291016","-0.9821720123291016","-0.7814120054244995","-0.7814120054244995","-0.7814120054244995","-0.6660060286521912","-0.6660060286521912","-0.6660060286521912","-0.7329980134963989","-0.7329980134963989","-0.7329980134963989","0.46338602900505066","0.46338602900505066","0.46338602900505066","-0.7818120121955872","-0.7818120121955872","-0.7818120121955872","0.40253400802612305","0.40253400802612305","0.40253400802612305","2.0054540634155273","2.0054540634155273","2.0054540634155273","3.738330125808716","3.738330125808716","3.738330125808716"
"835","-0.9202200174331665","-0.9202200174331665","-0.9202200174331665","-0.965906023979187","-0.965906023979187","-0.965906023979187","-0.9407820105552673","-0.9407820105552673","-0.9407820105552673","-0.7814120054244995","-0.7814120054244995","-0.7814120054244995","-0.6733459830284119","-0.6733459830284119","-0.6733459830284119","-0.7777559757232666","-0.7777559757232666","-0.7777559757232666","0.08084601908922195","0.08084601908922195","0.08084601908922195","-0.7700179815292358","-0.7700179815292358","-0.7700179815292358","0.3124780058860779","0.3124780058860779","0.3124780058860779","2.032166004180908","2.032166004180908","2.032166004180908","3.736720085144043","3.736720085144043","3.736720085144043"
"836","-0.9202240109443665","-0.9202240109443665","-0.9202240109443665","-0.965910017490387","-0.965910017490387","-0.965910017490387","-0.9407820105552673","-0.9407820105552673","-0.9407820105552673","-0.7487639784812927","-0.7487639784812927","-0.7487639784812927","-0.6683700084686279","-0.6683700084686279","-0.6683700084686279","-0.7777640223503113","-0.7777640223503113","-0.7777640223503113","0.03344802185893059","0.03344802185893059","0.03344802185893059","-0.8298559784889221","-0.8298559784889221","-0.8298559784889221","0.3084680140018463","0.3084680140018463","0.3084680140018463","2.097360134124756","2.097360134124756","2.097360134124756","3.7945501804351807","3.7945501804351807","3.7945501804351807"
"837","-0.904259979724884","-0.904259979724884","-0.904259979724884","-0.9659180045127869","-0.9659180045127869","-0.9659180045127869","-0.9422420263290405","-0.9422420263290405","-0.9422420263290405","-0.7487679719924927","-0.7487679719924927","-0.7487679719924927","-0.6612460017204285","-0.6612460017204285","-0.6612460017204285","-0.7975900173187256","-0.7975900173187256","-0.7975900173187256","0.019320020452141762","0.019320020452141762","0.019320020452141762","-0.8298199772834778","-0.8298199772834778","-0.8298199772834778","0.34625598788261414","0.34625598788261414","0.34625598788261414","1.9969640970230103","1.9969640970230103","1.9969640970230103","3.7410521507263184","3.7410521507263184","3.7410521507263184"
"838","-0.9254000186920166","-0.9254000186920166","-0.9254000186920166","-0.985834002494812","-0.985834002494812","-0.985834002494812","-0.8824440240859985","-0.8824440240859985","-0.8824440240859985","-0.7897700071334839","-0.7897700071334839","-0.7897700071334839","-0.6622499823570251","-0.6622499823570251","-0.6622499823570251","-0.7975819706916809","-0.7975819706916809","-0.7975819706916809","-0.03163798153400421","-0.03163798153400421","-0.03163798153400421","-0.8452159762382507","-0.8452159762382507","-0.8452159762382507","0.34820398688316345","0.34820398688316345","0.34820398688316345","2.1302900314331055","2.1302900314331055","2.1302900314331055","4.117798328399658","4.117798328399658","4.117798328399658"
"839","-0.9253919720649719","-0.9253919720649719","-0.9253919720649719","-0.9912639856338501","-0.9912639856338501","-0.9912639856338501","-0.8824480175971985","-0.8824480175971985","-0.8824480175971985","-0.7897700071334839","-0.7897700071334839","-0.7897700071334839","-0.6622539758682251","-0.6622539758682251","-0.6622539758682251","-0.7975819706916809","-0.7975819706916809","-0.7975819706916809","-0.022097980603575706","-0.022097980603575706","-0.022097980603575706","-0.8532519936561584","-0.8532519936561584","-0.8532519936561584","0.38616999983787537","0.38616999983787537","0.38616999983787537","2.092777967453003","2.092777967453003","2.092777967453003","3.6826040744781494","3.6826040744781494","3.6826040744781494"
"840","-0.9253919720649719","-0.9253919720649719","-0.9253919720649719","-0.9870060086250305","-0.9870060086250305","-0.9870060086250305","-0.8930739760398865","-0.8930739760398865","-0.8930739760398865","-0.7897779941558838","-0.7897779941558838","-0.7897779941558838","-0.6622539758682251","-0.6622539758682251","-0.6622539758682251","-0.7975819706916809","-0.7975819706916809","-0.7975819706916809","-0.022105980664491653","-0.022105980664491653","-0.022105980664491653","-0.8826119899749756","-0.8826119899749756","-0.8826119899749756","0.45831799507141113","0.45831799507141113","0.45831799507141113","1.7029139995574951","1.7029139995574951","1.7029139995574951","3.724708080291748","3.724708080291748","3.724708080291748"
"841","-0.8966900110244751","-0.8966900110244751","-0.8966900110244751","-0.9869940280914307","-0.9869940280914307","-0.9869940280914307","-0.8719239830970764","-0.8719239830970764","-0.8719239830970764","-0.7897740006446838","-0.7897740006446838","-0.7897740006446838","-0.6453319787979126","-0.6453319787979126","-0.6453319787979126","-0.7975860238075256","-0.7975860238075256","-0.7975860238075256","-0.058041978627443314","-0.058041978627443314","-0.058041978627443314","-0.9115800261497498","-0.9115800261497498","-0.9115800261497498","0.4405539929866791","0.4405539929866791","0.4405539929866791","1.6690740585327148","1.6690740585327148","1.6690740585327148","4.143792152404785","4.143792152404785","4.143792152404785"
"842","-0.8967180252075195","-0.8967180252075195","-0.8967180252075195","-0.9673560261726379","-0.9673560261726379","-0.9673560261726379","-0.8719159960746765","-0.8719159960746765","-0.8719159960746765","-0.789762020111084","-0.789762020111084","-0.789762020111084","-0.6572020053863525","-0.6572020053863525","-0.6572020053863525","-0.7975900173187256","-0.7975900173187256","-0.7975900173187256","-0.03865997865796089","-0.03865997865796089","-0.03865997865796089","-0.9053459763526917","-0.9053459763526917","-0.9053459763526917","0.3251839876174927","0.3251839876174927","0.3251839876174927","1.7135200500488281","1.7135200500488281","1.7135200500488281","3.8607561588287354","3.8607561588287354","3.8607561588287354"
